"ID"	"sex"	"age"	"stage"	"WH"	"captive"	"growth_rate"	"d.dev"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"
"key4.623"	"200_31_19_w"	2	0	1	1	"197_22_33_w/197_7_3_w"	0	0	0	0	0.05	0.05	0	0	-0.05	0	0	0	-0.05	0.05	0.05	0	-0.05	0.05	0	0	-0.05	0	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1
"key6.521"	"198_24_27_w"	2	2	1	1	"195_8_25_w/195_12_9_w"	0	0	-0.05	0	-0.05	0.05	-0.05	-0.05	0.05	-0.05	-0.05	-0.05	0.05	0	0.05	0.05	0.05	0.05	0.05	-0.05	-0.05	0.05	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2
"key5.339"	"199_4_13_w"	1	1	1	1	"196_7_41_w/195_27_1_w"	0	0	0.05	0.05	0	0.05	-0.05	0	0.05	0.05	-0.05	0.05	-0.05	0	0.05	0.05	0.05	0	0	-0.05	-0.05	0	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	1	1	2
"key3.66"	"200_12_13_w"	2	0	1	1	"197_7_36_w/197_24_1_w"	0	0	0	0	0.05	0.05	0	0	0	0.05	0.05	0	0.05	-0.05	0.05	0.05	0	0.05	0	0	-0.05	0.05	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	2	2	2	1	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1
"key6.525"	"200_31_22_w"	1	0	1	1	"197_22_33_w/197_7_3_w"	0	0	-0.05	-0.05	0.05	0	0	-0.05	0	0.05	-0.05	0.05	0	0	0.05	0	-0.05	0.05	0	-0.05	-0.05	-0.05	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	2	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	2	2	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2
"key6.1291"	"200_27_3_w"	1	0	1	1	"197_16_4_w/197_12_18_w"	0	0	0	0	0.05	0.05	0.05	-0.05	0	0	-0.05	0.05	0	0	0.05	0	0	0	0	-0.05	0	0.05	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2
"key54"	"200_5_1_w"	1	0	1	1	"197_24_9_w/197_4_19_w"	0	0	-0.05	0.05	0	-0.05	-0.05	-0.05	-0.05	0	0	0.05	0.05	0.05	-0.05	0	0	0.05	0	-0.05	-0.05	0.05	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key3.136"	"197_28_29_w"	2	3	1	1	"194_24_15_w/193_32_27_w"	0	0	-0.05	0.05	0	0	0	0.05	0	0	0	0	0	0.05	0	0.05	-0.05	0.05	-0.05	0	-0.05	0	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	1	2
"key3.118"	"199_18_13_w"	2	1	1	1	"196_20_9_w/196_7_3_w"	0	0	0	-0.05	0.05	0.05	0	-0.05	0.05	-0.05	0.05	-0.05	-0.05	0.05	0.05	-0.05	-0.05	0.05	-0.05	-0.05	0.05	0.05	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	1	1	2	1
"key5.7121"	"197_16_34_w"	2	3	1	1	"193_29_20_w/193_15_13_w"	0	0	-0.05	-0.05	0	0.05	-0.05	0	0	-0.05	-0.05	0	-0.05	0	0.05	0.05	-0.05	0	0	-0.05	0	0	2	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	1	2
"key4.5191"	"200_20_10_w"	2	0	1	1	"197_10_37_w/196_14_29_w"	0	0	0	0.05	-0.05	0.05	0	-0.05	0.05	0	0	0	0	0	0.05	0.05	0	0.05	0	0.05	-0.05	-0.05	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	1	2	2	2	2	1	2	2	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1
"key6.551"	"200_6_21_w"	1	0	1	1	"197_23_22_w/196_16_46_w"	0	0	0.05	0	0	0	-0.05	-0.05	0.05	-0.05	0	0	0	0.05	0.05	0	0	0.05	0	0	0.05	-0.05	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1
"key4.230"	"198_31_9_w"	1	2	1	1	"195_22_2_w/195_9_30_w"	0	0	0	0.05	0	0.05	0	0.05	0.05	-0.05	0.05	0.05	-0.05	-0.05	0.05	0.05	-0.05	0.05	0	-0.05	-0.05	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	1	1	2	1
"key5.4341"	"200_36_16_w"	1	0	1	1	"197_21_28_w/197_21_30_w"	0	0	-0.05	0	0.05	0.05	-0.05	-0.05	0.05	-0.05	-0.05	0.05	0	0.05	0	0.05	-0.05	0	-0.05	0	0	0	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2	2	1	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1
"key5.81"	"198_9_24_w"	1	2	1	1	"195_26_36_w/195_30_6_w"	0	0	0	0.05	0	0.05	0	0	-0.05	-0.05	-0.05	0	-0.05	0.05	0.05	0	0	0.05	0	0.05	0	-0.05	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	2	1	2	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2
"key3.452"	"200_6_20_w"	1	0	1	1	"197_23_22_w/196_16_46_w"	0	0	0	0	0	0.05	0.05	-0.05	0.05	-0.05	0	0	0.05	0.05	0.05	0.05	-0.05	0.05	0	0	-0.05	-0.05	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1
"key6.526"	"199_37_23_w"	2	1	1	1	"195_15_11_w/196_6_26_w"	0	0	-0.05	0	0	0.05	0	0.05	0	-0.05	0.05	-0.05	-0.05	-0.05	0.05	0	0	0.05	0	0	-0.05	0	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	1	2	2	2	1	2	2	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1
"key6.319"	"198_20_17_w"	1	2	1	1	"195_2_15_w/195_28_5_w"	0	0	-0.05	0.05	0	0	-0.05	0	0.05	-0.05	0	-0.05	0	-0.05	0.05	-0.05	0	0.05	0	-0.05	-0.05	0.05	2	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1
"key4.5221"	"197_27_10_w"	1	3	2	1	"194_4_29_w/194_16_20_w"	0	0	-0.05	0.05	0	0.05	-0.05	-0.05	0	0	0	0	-0.05	-0.05	0	0	-0.05	0	0	0	-0.05	0	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	2	1	1	1	2
"key6.8103"	"200_21_17_w"	1	0	1	1	"197_6_11_w/197_10_30_w"	0	0	-0.05	0	0.05	0.05	-0.05	-0.05	0	0	-0.05	0.05	-0.05	0	0	0.05	0	0.05	0	-0.05	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1
"key4.7110"	"199_3_30_w"	2	1	1	1	"196_5_25_w/196_23_5_w"	0	0	0	0	0	0.05	0	0.05	0	-0.05	-0.05	-0.05	-0.05	0	0.05	0.05	0	0	0.05	-0.05	0.05	-0.05	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2
"key6.92"	"200_5_22_w"	2	0	1	1	"197_24_9_w/197_4_19_w"	0	0	-0.05	0.05	0	-0.05	-0.05	0	-0.05	0	0	0.05	-0.05	0.05	0	0	0.05	0.05	0.05	-0.05	-0.05	-0.05	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key6.2361"	"199_38_6_w"	1	1	1	1	"196_7_15_w/196_11_19_w"	0	0	0.05	0.05	0	0.05	0	0	0.05	-0.05	0.05	0	-0.05	0	0	-0.05	0	0.05	0	0	0.05	0	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	2	2	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	2	2
"key6.1213"	"199_9_29_w"	1	1	1	1	"196_17_40_w/196_13_43_w"	0	0	-0.05	0.05	0	0	-0.05	0.05	0	-0.05	-0.05	0.05	0	0.05	0.05	0.05	0	0.05	0	0	0.05	0	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	1	2
"key4.2332"	"200_34_12_w"	2	0	1	1	"197_23_24_w/197_22_7_w"	0	0	0	0	0.05	0.05	-0.05	-0.05	0.05	-0.05	0	0	0	0	0.05	0	-0.05	0.05	0	-0.05	-0.05	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	2	1
